SITE_GUBUN,REVIEW_DOC_NO,PART_ID,DOC_PART_NO,CLASSIFY,EMPATHY,EMPATHY_SCORE
N,RVD-220323-0110595,83954991354,0,12,만족,4
N,RVD-220323-0110594,83954991354,0,12,만족,4
N,RVD-220323-0110592,83954991354,0,12,만족,4
N,RVD-220323-0110593,83954991354,0,12,자신감,5
N,RVD-220323-0110591,83954991354,0,11,중립,3
N,RVD-220323-0110590,83954991354,0,12,만족,4
N,RVD-220323-0110589,83954991354,0,06,짜증남,1
N,RVD-220323-0110588,83954991354,0,12,행복,5
N,RVD-220323-0110586,83954991354,0,12,만족,4
N,RVD-220323-0110584,83954991354,0,12,행복,5
N,RVD-220323-0110582,83954991354,0,12,바람,4
N,RVD-220323-0110581,83954991354,0,12,중립,3
N,RVD-220323-0110579,83954991354,0,12,바람,4
N,RVD-220323-0110580,83954991354,0,12,만족,4
N,RVD-220323-0110578,83954991354,0,12,행복,5
N,RVD-220323-0110577,83954991354,0,12,만족,4
N,RVD-220323-0110576,83954991354,0,12,중립,3
N,RVD-220323-0110575,83954991354,0,12,중립,3
N,RVD-220323-0110574,83954991354,0,12,만족,4
N,RVD-220323-0110573,83954991354,0,12,중립,3
N,RVD-220323-0110572,83954991354,0,12,만족,4
N,RVD-220323-0110571,83954991354,0,12,바람,4
N,RVD-220323-0110570,83954991354,0,12,만족,4
N,RVD-220323-0110569,83954991354,0,12,만족,4
N,RVD-220323-0110568,83954991354,0,12,중립,3
N,RVD-220323-0110567,83954991354,0,12,만족,4
N,RVD-220323-0110566,83954991354,0,11,중립,3
N,RVD-220323-0110565,83954991354,0,12,즐거움,5
N,RVD-220323-0110564,83954991354,0,12,만족,4
N,RVD-220323-0110562,83954991354,0,12,만족,4
N,RVD-220323-0110563,83954991354,0,12,만족,4
N,RVD-220323-0110561,83954991354,0,12,바람,4
N,RVD-220323-0110560,83954991354,0,12,만족,4
N,RVD-220323-0110559,83954991354,0,12,그리움,4
N,RVD-220323-0110558,83954991354,0,12,만족,4
N,RVD-220323-0110557,83954991354,0,12,만족,4
N,RVD-220323-0110556,83954991354,0,12,만족,4
N,RVD-220323-0110555,83954991354,0,12,기쁨,5
N,RVD-220323-0110554,83954991354,0,12,만족,4
N,RVD-220323-0110553,83954991354,0,06,중립,3
N,RVD-220323-0110552,83954991354,0,12,바람,4
N,RVD-220323-0110551,83954991354,0,11,행복,5
N,RVD-220323-0110550,83954991354,0,12,만족,4
N,RVD-220323-0110548,83954991354,0,12,만족,4
N,RVD-220323-0110549,83954991354,0,12,고마움,4
N,RVD-220323-0110545,83954991354,0,12,기쁨,5
N,RVD-220323-0110543,83954991354,0,12,바람,4
N,RVD-220323-0110544,83954991354,0,12,만족,4
N,RVD-220323-0110541,83954991354,0,12,만족,4
N,RVD-220323-0110540,83954991354,0,12,만족,4
N,RVD-220323-0110539,83954991354,0,12,만족,4
N,RVD-220323-0110537,83954991354,0,12,바람,4
N,RVD-220323-0110538,83954991354,0,12,만족,4
N,RVD-220323-0110536,83954991354,0,12,행복,5
N,RVD-220323-0110535,83954991354,0,12,만족,4
N,RVD-220323-0110534,83954991354,0,12,행복,5
N,RVD-220323-0110533,83954991354,0,11,만족,4
N,RVD-220323-0110532,83954991354,0,12,중립,3
N,RVD-220323-0110530,83954991354,0,12,만족,4
N,RVD-220323-0110531,83954991354,0,12,놀람,4
N,RVD-220323-0110529,83954991354,0,12,만족,4
N,RVD-220323-0110528,83954991354,0,12,중립,3
N,RVD-220323-0110526,83954991354,0,12,중립,3
N,RVD-220323-0110527,83954991354,0,12,고마움,4
N,RVD-220323-0110525,83954991354,0,12,만족,4
N,RVD-220323-0110524,83954991354,0,12,즐거움,5
N,RVD-220323-0110523,83954991354,0,06,자신감,5
N,RVD-220323-0110522,83954991354,0,11,바람,4
N,RVD-220323-0110521,83954991354,0,12,만족,4
N,RVD-220323-0110520,83954991354,0,12,행복,5
N,RVD-220323-0110519,83954991354,0,12,안타까움,2
N,RVD-220323-0110518,83954991354,0,12,중립,3
N,RVD-220323-0110516,83954991354,0,12,설렘,4
N,RVD-220323-0110517,83954991354,0,11,중립,3
N,RVD-220323-0110515,83954991354,0,11,만족,4
N,RVD-220323-0110514,83954991354,0,12,바람,4
N,RVD-220323-0110513,83954991354,0,12,만족,4
N,RVD-220323-0110512,83954991354,0,12,만족,4
N,RVD-220323-0110511,83954991354,0,12,만족,4
N,RVD-220323-0110509,83954991354,0,12,사랑,4
N,RVD-220323-0110510,83954991354,0,12,기쁨,5
N,RVD-220323-0110508,83954991354,0,12,만족,4
N,RVD-220323-0110507,83954991354,0,12,중립,3
N,RVD-220323-0110506,83954991354,0,11,바람,4
N,RVD-220323-0110505,83954991354,0,12,중립,3
N,RVD-220323-0069032,31352509619,0,12,중립,3
N,RVD-220323-0069031,31352509619,0,12,중립,3
N,RVD-220323-0069030,31352509619,0,12,만족,4
N,RVD-220323-0069029,31352509619,0,12,고마움,4
N,RVD-220323-0069028,31352509619,0,12,중립,3
N,RVD-220323-0069027,31352509619,0,12,중립,3
N,RVD-220323-0069026,31352509619,0,12,만족,4
N,RVD-220323-0069025,31352509619,0,12,만족,4
N,RVD-220323-0069024,31352509619,0,12,중립,3
N,RVD-220323-0069023,31352509619,0,12,행복,5
N,RVD-220323-0132010,83955058872,0,12,설렘,4
N,RVD-220323-0132009,83955058872,0,12,바람,4
N,RVD-220323-0132008,83955058872,0,12,만족,4
N,RVD-220323-0132007,83955058872,0,12,행복,5
N,RVD-220323-0132006,83955058872,0,12,중립,3
N,RVD-220323-0132005,83955058872,0,12,만족,4
N,RVD-220323-0132004,83955058872,0,12,행복,5
N,RVD-220323-0132003,83955058872,0,12,만족,4
N,RVD-220323-0132002,83955058872,0,12,바람,4
N,RVD-220323-0132001,83955058872,0,12,중립,3
N,RVD-220323-0132000,83955058872,0,12,만족,4
N,RVD-220323-0131998,83955058872,0,11,바람,4
N,RVD-220323-0131999,83955058872,0,12,만족,4
N,RVD-220323-0131997,83955058872,0,12,고마움,4
N,RVD-220323-0131996,83955058872,0,12,만족,4
N,RVD-220323-0131995,83955058872,0,12,바람,4
N,RVD-220323-0131994,83955058872,0,12,만족,4
N,RVD-220323-0131993,83955058872,0,12,만족,4
N,RVD-220323-0131992,83955058872,0,12,고마움,4
N,RVD-220323-0131991,83955058872,0,12,만족,4
N,RVD-220323-0131990,83955058872,0,12,중립,3
N,RVD-220323-0131989,83955058872,0,12,행복,5
N,RVD-220323-0131988,83955058872,0,12,만족,4
N,RVD-220323-0131987,83955058872,0,12,만족,4
N,RVD-220323-0131986,83955058872,0,12,고마움,4
N,RVD-220323-0131985,83955058872,0,12,슬픔,2
N,RVD-220323-0131984,83955058872,0,12,바람,4
N,RVD-220323-0131983,83955058872,0,12,중립,3
N,RVD-220323-0131982,83955058872,0,12,만족,4
N,RVD-220323-0131981,83955058872,0,12,자신감,5
N,RVD-220323-0131980,83955058872,0,12,만족,4
N,RVD-220323-0131979,83955058872,0,12,놀람,4
N,RVD-220323-0131978,83955058872,0,12,바람,4
N,RVD-220323-0131977,83955058872,0,12,중립,3
N,RVD-220323-0131976,83955058872,0,12,바람,4
N,RVD-220323-0131974,83955058872,0,12,기쁨,5
N,RVD-220323-0131975,83955058872,0,12,만족,4
N,RVD-220323-0131973,83955058872,0,12,중립,3
N,RVD-220323-0131972,83955058872,0,12,바람,4
N,RVD-220323-0131971,83955058872,0,12,행복,5
N,RVD-220323-0131970,83955058872,0,12,만족,4
N,RVD-220323-0131969,83955058872,0,12,놀람,4
N,RVD-220323-0131968,83955058872,0,12,만족,4
N,RVD-220323-0131967,83955058872,0,12,행복,5
N,RVD-220323-0131966,83955058872,0,12,만족,4
N,RVD-220323-0131965,83955058872,0,12,설렘,4
N,RVD-220323-0131964,83955058872,0,12,중립,3
N,RVD-220323-0131963,83955058872,0,12,만족,4
N,RVD-220323-0131962,83955058872,0,12,설렘,4
N,RVD-220323-0131961,83955058872,0,12,고마움,4
N,RVD-220323-0131960,83955058872,0,12,중립,3
N,RVD-220323-0131959,83955058872,0,12,행복,5
N,RVD-220323-0131958,83955058872,0,12,기쁨,5
N,RVD-220323-0131956,83955058872,0,12,싫음,1
N,RVD-220323-0131957,83955058872,0,12,중립,3
N,RVD-220323-0131955,83955058872,0,12,만족,4
N,RVD-220323-0131954,83955058872,0,12,만족,4
N,RVD-220323-0131953,83955058872,0,12,만족,4
N,RVD-220323-0131951,83955058872,0,12,만족,4
N,RVD-220323-0131952,83955058872,0,12,놀람,4
N,RVD-220323-0131950,83955058872,0,12,중립,3
N,RVD-220323-0131948,83955058872,0,11,바람,4
N,RVD-220323-0131949,83955058872,0,12,중립,3
N,RVD-220323-0131947,83955058872,0,12,중립,3
N,RVD-220323-0131946,83955058872,0,12,중립,3
N,RVD-220323-0131945,83955058872,0,12,싫음,1
N,RVD-220323-0131944,83955058872,0,12,중립,3
N,RVD-220323-0131943,83955058872,0,12,만족,4
N,RVD-220323-0131942,83955058872,0,12,설렘,4
N,RVD-220323-0131941,83955058872,0,12,중립,3
N,RVD-220323-0131940,83955058872,0,12,만족,4
N,RVD-220323-0131939,83955058872,0,12,고마움,4
N,RVD-220323-0131938,83955058872,0,12,고마움,4
N,RVD-220323-0131937,83955058872,0,12,바람,4
N,RVD-220323-0131936,83955058872,0,12,행복,5
N,RVD-220323-0131935,83955058872,0,11,행복,5
N,RVD-220323-0131934,83955058872,0,12,만족,4
N,RVD-220323-0131933,83955058872,0,12,만족,4
N,RVD-220323-0131932,83955058872,0,11,바람,4
N,RVD-220323-0131931,83955058872,0,12,만족,4
N,RVD-220323-0131930,83955058872,0,12,만족,4
N,RVD-220323-0131929,83955058872,0,11,만족,4
N,RVD-220323-0131928,83955058872,0,12,중립,3
N,RVD-220323-0131927,83955058872,0,12,만족,4
N,RVD-220323-0131926,83955058872,0,12,중립,3
N,RVD-220323-0131925,83955058872,0,12,만족,4
N,RVD-220323-0131924,83955058872,0,12,만족,4
N,RVD-220323-0131923,83955058872,0,12,만족,4
N,RVD-220323-0131922,83955058872,0,12,행복,5
N,RVD-220323-0131921,83955058872,0,12,바람,4
N,RVD-220323-0131920,83955058872,0,12,만족,4
N,RVD-220323-0131918,83955058872,0,12,설렘,4
N,RVD-220323-0131919,83955058872,0,12,자신감,5
N,RVD-220323-0131917,83955058872,0,12,만족,4
N,RVD-220323-0131916,83955058872,0,12,바람,4
N,RVD-220323-0131915,83955058872,0,12,중립,3
N,RVD-220323-0131914,83955058872,0,12,중립,3
N,RVD-220323-0131913,83955058872,0,12,기쁨,5
N,RVD-220323-0131912,83955058872,0,12,만족,4
N,RVD-220323-0131911,83955058872,0,12,만족,4
N,RVD-220323-0131910,83955058872,0,12,행복,5
N,RVD-220323-0131909,83955058872,0,12,중립,3
N,RVD-220323-0131908,83955058872,0,12,중립,3
N,RVD-220323-0131907,83955058872,0,12,만족,4
N,RVD-220323-0131906,83955058872,0,11,만족,4
N,RVD-220323-0131905,83955058872,0,12,만족,4
N,RVD-220323-0131904,83955058872,0,12,행복,5
N,RVD-220323-0131903,83955058872,0,12,행복,5
N,RVD-220323-0131902,83955058872,0,12,중립,3
N,RVD-220323-0131901,83955058872,0,11,만족,4
N,RVD-220323-0131900,83955058872,0,11,중립,3
N,RVD-220323-0131899,83955058872,0,12,중립,3
N,RVD-220323-0131898,83955058872,0,11,만족,4
N,RVD-220323-0131897,83955058872,0,11,만족,4
N,RVD-220323-0131896,83955058872,0,12,짜증남,1
N,RVD-220323-0131895,83955058872,0,12,중립,3
N,RVD-220323-0131894,83955058872,0,12,만족,4
N,RVD-220323-0131893,83955058872,0,12,만족,4
N,RVD-220323-0131892,83955058872,0,12,만족,4
N,RVD-220323-0131890,83955058872,0,06,만족,4
N,RVD-220323-0131891,83955058872,0,12,만족,4
N,RVD-220323-0131889,83955058872,0,06,고마움,4
N,RVD-220323-0131888,83955058872,0,12,바람,4
N,RVD-220323-0131887,83955058872,0,12,만족,4
N,RVD-220323-0131886,83955058872,0,12,괴로움,2
N,RVD-220323-0131885,83955058872,0,12,행복,5
N,RVD-220323-0131883,83955058872,0,11,만족,4
N,RVD-220323-0131884,83955058872,0,12,중립,3
N,RVD-220323-0131882,83955058872,0,05,만족,4
N,RVD-220323-0131881,83955058872,0,12,중립,3
N,RVD-220323-0131880,83955058872,0,12,만족,4
N,RVD-220323-0131879,83955058872,0,11,설렘,4
N,RVD-220323-0131878,83955058872,0,12,고마움,4
N,RVD-220323-0131877,83955058872,0,12,고마움,4
N,RVD-220323-0131876,83955058872,0,12,만족,4
N,RVD-220323-0131875,83955058872,0,12,만족,4
N,RVD-220323-0131874,83955058872,0,12,만족,4
N,RVD-220323-0131873,83955058872,0,12,행복,5
N,RVD-220323-0131872,83955058872,0,12,만족,4
N,RVD-220323-0131871,83955058872,0,12,기쁨,5
N,RVD-220323-0131870,83955058872,0,12,중립,3
N,RVD-220323-0131869,83955058872,0,12,중립,3
N,RVD-220323-0131868,83955058872,0,11,바람,4
N,RVD-220323-0131867,83955058872,0,12,놀람,4
N,RVD-220323-0131865,83955058872,0,12,행복,5
N,RVD-220323-0131866,83955058872,0,12,중립,3
N,RVD-220323-0131864,83955058872,0,12,만족,4
N,RVD-220323-0131863,83955058872,0,12,만족,4
N,RVD-220323-0131862,83955058872,0,12,만족,4
N,RVD-220323-0131860,83955058872,0,12,만족,4
N,RVD-220323-0131861,83955058872,0,11,만족,4
N,RVD-220323-0131858,83955058872,0,12,만족,4
N,RVD-220323-0131859,83955058872,0,12,만족,4
N,RVD-220323-0131857,83955058872,0,11,행복,5
N,RVD-220323-0131856,83955058872,0,12,만족,4
N,RVD-220323-0131855,83955058872,0,12,중립,3
N,RVD-220323-0131854,83955058872,0,12,자신감,5
N,RVD-220323-0131852,83955058872,0,12,만족,4
N,RVD-220323-0131853,83955058872,0,12,만족,4
N,RVD-220323-0131851,83955058872,0,12,만족,4
N,RVD-220323-0131850,83955058872,0,12,설렘,4
N,RVD-220323-0131849,83955058872,0,12,바람,4
N,RVD-220323-0131847,83955058872,0,12,만족,4
N,RVD-220323-0131848,83955058872,0,12,중립,3
N,RVD-220323-0131846,83955058872,0,12,바람,4
N,RVD-220323-0131845,83955058872,0,12,만족,4
N,RVD-220323-0131844,83955058872,0,12,만족,4
N,RVD-220323-0131843,83955058872,0,12,만족,4
N,RVD-220323-0131842,83955058872,0,12,슬픔,2
N,RVD-220323-0131841,83955058872,0,12,안타까움,2
N,RVD-220323-0131840,83955058872,0,12,만족,4
N,RVD-220323-0131839,83955058872,0,12,만족,4
N,RVD-220323-0131838,83955058872,0,12,만족,4
N,RVD-220323-0131837,83955058872,0,12,만족,4
N,RVD-220323-0131836,83955058872,0,12,고마움,4
N,RVD-220323-0131835,83955058872,0,12,만족,4
N,RVD-220323-0131834,83955058872,0,12,만족,4
N,RVD-220323-0131833,83955058872,0,12,만족,4
N,RVD-220323-0131832,83955058872,0,12,바람,4
N,RVD-220323-0131831,83955058872,0,12,즐거움,5
N,RVD-220323-0131829,83955058872,0,12,바람,4
N,RVD-220323-0131830,83955058872,0,12,중립,3
N,RVD-220323-0131828,83955058872,0,12,바람,4
N,RVD-220323-0131827,83955058872,0,12,즐거움,5
N,RVD-220323-0131826,83955058872,0,12,만족,4
N,RVD-220323-0131825,83955058872,0,12,고마움,4
N,RVD-220323-0131824,83955058872,0,12,중립,3
N,RVD-220323-0131823,83955058872,0,12,중립,3
N,RVD-220323-0131822,83955058872,0,12,바람,4
N,RVD-220323-0131821,83955058872,0,12,고마움,4
N,RVD-220323-0131820,83955058872,0,12,행복,5
N,RVD-220323-0131819,83955058872,0,12,즐거움,5
N,RVD-220323-0131818,83955058872,0,12,만족,4
N,RVD-220323-0131817,83955058872,0,12,중립,3
N,RVD-220323-0131816,83955058872,0,12,바람,4
N,RVD-220323-0131815,83955058872,0,12,만족,4
N,RVD-220323-0131814,83955058872,0,12,만족,4
N,RVD-220323-0131813,83955058872,0,12,중립,3
N,RVD-220323-0131812,83955058872,0,12,싫음,1
N,RVD-220323-0131811,83955058872,0,12,만족,4
N,RVD-220323-0131810,83955058872,0,12,행복,5
N,RVD-220323-0131809,83955058872,0,12,만족,4
N,RVD-220323-0131808,83955058872,0,12,감동,4
N,RVD-220323-0131807,83955058872,0,12,만족,4
N,RVD-220323-0131806,83955058872,0,12,중립,3
N,RVD-220323-0131805,83955058872,0,12,행복,5
N,RVD-220323-0131804,83955058872,0,12,행복,5
N,RVD-220323-0131803,83955058872,0,11,만족,4
N,RVD-220323-0131801,83955058872,0,12,만족,4
N,RVD-220323-0131802,83955058872,0,12,만족,4
N,RVD-220323-0131800,83955058872,0,12,행복,5
N,RVD-220323-0131799,83955058872,0,12,중립,3
N,RVD-220323-0131798,83955058872,0,11,기쁨,5
N,RVD-220323-0131797,83955058872,0,12,즐거움,5
N,RVD-220323-0131796,83955058872,0,11,중립,3
N,RVD-220323-0131795,83955058872,0,12,설렘,4
N,RVD-220323-0131794,83955058872,0,12,짜증남,1
N,RVD-220323-0131793,83955058872,0,12,행복,5
N,RVD-220323-0131792,83955058872,0,12,바람,4
N,RVD-220323-0131791,83955058872,0,12,중립,3
N,RVD-220323-0131790,83955058872,0,12,만족,4
N,RVD-220323-0131789,83955058872,0,12,만족,4
N,RVD-220323-0131788,83955058872,0,12,설렘,4
N,RVD-220323-0131787,83955058872,0,12,만족,4
N,RVD-220323-0131786,83955058872,0,12,만족,4
N,RVD-220323-0131785,83955058872,0,12,만족,4
N,RVD-220323-0131784,83955058872,0,12,바람,4
N,RVD-220323-0131783,83955058872,0,12,중립,3
N,RVD-220323-0131782,83955058872,0,12,만족,4
N,RVD-220323-0131781,83955058872,0,12,싫음,1
N,RVD-220323-0131780,83955058872,0,12,만족,4
N,RVD-220323-0131779,83955058872,0,12,중립,3
N,RVD-220323-0131778,83955058872,0,12,만족,4
N,RVD-220323-0131777,83955058872,0,12,기쁨,5
N,RVD-220323-0131776,83955058872,0,12,바람,4
N,RVD-220323-0131775,83955058872,0,12,행복,5
N,RVD-220323-0131774,83955058872,0,12,안타까움,2
N,RVD-220323-0131773,83955058872,0,12,바람,4
N,RVD-220323-0131772,83955058872,0,12,만족,4
N,RVD-220323-0131771,83955058872,0,12,짜증남,1
N,RVD-220323-0131770,83955058872,0,12,만족,4
N,RVD-220323-0131768,83955058872,0,11,행복,5
N,RVD-220323-0131769,83955058872,0,12,바람,4
N,RVD-220323-0131767,83955058872,0,12,만족,4
N,RVD-220323-0131766,83955058872,0,12,만족,4
N,RVD-220323-0131765,83955058872,0,12,바람,4
N,RVD-220323-0131764,83955058872,0,12,중립,3
N,RVD-220323-0131763,83955058872,0,12,사랑,4
N,RVD-220323-0131762,83955058872,0,12,만족,4
N,RVD-220323-0131760,83955058872,0,12,중립,3
N,RVD-220323-0131761,83955058872,0,12,만족,4
N,RVD-220323-0131759,83955058872,0,12,바람,4
N,RVD-220323-0131758,83955058872,0,12,만족,4
N,RVD-220323-0131757,83955058872,0,12,만족,4
N,RVD-220323-0131756,83955058872,0,12,만족,4
N,RVD-220323-0131755,83955058872,0,11,바람,4
N,RVD-220323-0131754,83955058872,0,12,고마움,4
N,RVD-220323-0131752,83955058872,0,12,중립,3
N,RVD-220323-0131751,83955058872,0,12,만족,4
N,RVD-220323-0131750,83955058872,0,12,중립,3
N,RVD-220323-0131749,83955058872,0,12,만족,4
N,RVD-220323-0131748,83955058872,0,12,바람,4
N,RVD-220323-0131747,83955058872,0,12,만족,4
N,RVD-220323-0131745,83955058872,0,12,만족,4
N,RVD-220323-0131746,83955058872,0,12,슬픔,2
N,RVD-220323-0131744,83955058872,0,12,행복,5
N,RVD-220323-0131743,83955058872,0,12,행복,5
N,RVD-220323-0131742,83955058872,0,12,실망,1
N,RVD-220323-0131740,83955058872,0,12,고마움,4
N,RVD-220323-0131741,83955058872,0,12,감동,4
N,RVD-220323-0131739,83955058872,0,12,행복,5
N,RVD-220323-0131738,83955058872,0,12,만족,4
N,RVD-220323-0131737,83955058872,0,12,행복,5
N,RVD-220323-0131736,83955058872,0,12,만족,4
N,RVD-220323-0131734,83955058872,0,12,바람,4
N,RVD-220323-0131735,83955058872,0,12,만족,4
N,RVD-220323-0131733,83955058872,0,12,고마움,4
N,RVD-220323-0131732,83955058872,0,12,바람,4
N,RVD-220323-0131731,83955058872,0,12,중립,3
N,RVD-220323-0131730,83955058872,0,12,중립,3
N,RVD-220323-0131729,83955058872,0,12,행복,5
N,RVD-220323-0131728,83955058872,0,12,만족,4
N,RVD-220323-0131727,83955058872,0,12,만족,4
N,RVD-220323-0131726,83955058872,0,12,만족,4
N,RVD-220323-0131725,83955058872,0,12,만족,4
N,RVD-220323-0131724,83955058872,0,12,행복,5
N,RVD-220323-0131723,83955058872,0,12,만족,4
N,RVD-220323-0131722,83955058872,0,12,만족,4
N,RVD-220323-0131720,83955058872,0,12,중립,3
N,RVD-220323-0131721,83955058872,0,12,만족,4
N,RVD-220323-0131719,83955058872,0,12,만족,4
N,RVD-220323-0131718,83955058872,0,12,만족,4
N,RVD-220323-0131717,83955058872,0,12,만족,4
N,RVD-220323-0131716,83955058872,0,12,행복,5
N,RVD-220323-0131715,83955058872,0,12,만족,4
N,RVD-220323-0131714,83955058872,0,12,안타까움,2
N,RVD-220323-0131713,83955058872,0,11,중립,3
N,RVD-220323-0131712,83955058872,0,12,만족,4
N,RVD-220323-0131711,83955058872,0,12,바람,4
N,RVD-220323-0131710,83955058872,0,12,기쁨,5
N,RVD-220323-0131709,83955058872,0,12,행복,5
N,RVD-220323-0131708,83955058872,0,12,만족,4
N,RVD-220323-0131707,83955058872,0,12,만족,4
N,RVD-220323-0131706,83955058872,0,12,중립,3
N,RVD-220323-0131705,83955058872,0,12,만족,4
N,RVD-220323-0131704,83955058872,0,12,중립,3
N,RVD-220323-0131702,83955058872,0,12,행복,5
N,RVD-220323-0131703,83955058872,0,12,만족,4
N,RVD-220323-0131701,83955058872,0,12,짜증남,1
N,RVD-220323-0131700,83955058872,0,12,만족,4
N,RVD-220323-0131699,83955058872,0,12,싫음,1
N,RVD-220323-0131698,83955058872,0,12,만족,4
N,RVD-220323-0131697,83955058872,0,12,만족,4
N,RVD-220323-0131696,83955058872,0,12,무관심,3
N,RVD-220323-0131695,83955058872,0,12,행복,5
N,RVD-220323-0131694,83955058872,0,12,만족,4
N,RVD-220323-0131693,83955058872,0,12,만족,4
N,RVD-220323-0131692,83955058872,0,12,바람,4
N,RVD-220323-0131691,83955058872,0,12,만족,4
N,RVD-220323-0131690,83955058872,0,12,바람,4
N,RVD-220323-0131689,83955058872,0,12,만족,4
N,RVD-220323-0131688,83955058872,0,12,만족,4
N,RVD-220323-0131687,83955058872,0,12,고마움,4
N,RVD-220323-0131686,83955058872,0,12,행복,5
N,RVD-220323-0131685,83955058872,0,12,바람,4
N,RVD-220323-0131684,83955058872,0,12,즐거움,5
N,RVD-220323-0131683,83955058872,0,12,만족,4
N,RVD-220323-0131682,83955058872,0,12,만족,4
N,RVD-220323-0131681,83955058872,0,12,바람,4
N,RVD-220323-0131680,83955058872,0,12,중립,3
N,RVD-220323-0131679,83955058872,0,12,만족,4
N,RVD-220323-0131678,83955058872,0,11,놀람,4
N,RVD-220323-0131677,83955058872,0,11,설렘,4
N,RVD-220323-0131676,83955058872,0,12,설렘,4
N,RVD-220323-0131675,83955058872,0,12,만족,4
N,RVD-220323-0131673,83955058872,0,12,중립,3
N,RVD-220323-0131674,83955058872,0,12,만족,4
N,RVD-220323-0131672,83955058872,0,12,만족,4
N,RVD-220323-0131671,83955058872,0,12,무관심,3
N,RVD-220323-0131670,83955058872,0,12,행복,5
N,RVD-220323-0131669,83955058872,0,12,고마움,4
N,RVD-220323-0131667,83955058872,0,12,만족,4
N,RVD-220323-0131668,83955058872,0,12,만족,4
N,RVD-220323-0131666,83955058872,0,12,만족,4
N,RVD-220323-0131665,83955058872,0,12,만족,4
N,RVD-220323-0131664,83955058872,0,12,중립,3
N,RVD-220323-0131663,83955058872,0,12,설렘,4
N,RVD-220323-0131662,83955058872,0,12,만족,4
N,RVD-220323-0131661,83955058872,0,12,놀람,4
N,RVD-220323-0131659,83955058872,0,12,만족,4
N,RVD-220323-0131658,83955058872,0,12,바람,4
N,RVD-220323-0131656,83955058872,0,12,만족,4
N,RVD-220323-0131657,83955058872,0,12,설렘,4
N,RVD-220323-0131655,83955058872,0,12,설렘,4
N,RVD-220323-0131653,83955058872,0,12,행복,5
N,RVD-220323-0131652,83955058872,0,12,만족,4
N,RVD-220323-0131651,83955058872,0,12,중립,3
N,RVD-220323-0131650,83955058872,0,12,중립,3
N,RVD-220323-0131647,83955058872,0,12,놀람,4
N,RVD-220323-0131640,83955058872,0,12,바람,4
N,RVD-220323-0131634,83955058872,0,12,만족,4
N,RVD-220323-0131629,83955058872,0,12,만족,4
N,RVD-220323-0131628,83955058872,0,11,만족,4
N,RVD-220323-0131626,83955058872,0,12,만족,4
N,RVD-220323-0131625,83955058872,0,12,중립,3
N,RVD-220323-0131624,83955058872,0,12,행복,5
N,RVD-220323-0131623,83955058872,0,12,만족,4
N,RVD-220323-0131622,83955058872,0,12,만족,4
N,RVD-220323-0058858,25082786523,0,12,중립,3
N,RVD-220323-0058859,25082786523,0,12,만족,4
N,RVD-220323-0058857,25082786523,0,12,중립,3
N,RVD-220323-0014540,17831177842,0,12,행복,5
N,RVD-220323-0014539,17831177842,0,12,중립,3
N,RVD-220323-0014538,17831177842,0,12,만족,4
N,RVD-220323-0014537,17831177842,0,12,중립,3
N,RVD-220323-0014536,17831177842,0,07,만족,4
N,RVD-220323-0014535,17831177842,0,12,만족,4
N,RVD-220323-0014534,17831177842,0,12,자신감,5
N,RVD-220323-0014533,17831177842,0,12,기쁨,5
N,RVD-220323-0014531,17831177842,0,12,만족,4
N,RVD-220323-0014532,17831177842,0,12,만족,4
N,RVD-220323-0014530,17831177842,0,12,만족,4
N,RVD-220323-0014529,17831177842,0,12,만족,4
N,RVD-220323-0014527,17831177842,0,12,중립,3
N,RVD-220323-0014528,17831177842,0,12,중립,3
N,RVD-220323-0014525,17831177842,0,12,만족,4
N,RVD-220323-0014526,17831177842,0,12,만족,4
N,RVD-220323-0014524,17831177842,0,12,만족,4
N,RVD-220323-0014523,17831177842,0,12,설렘,4
N,RVD-220323-0014522,17831177842,0,12,싫음,1
N,RVD-220323-0014521,17831177842,0,11,중립,3
N,RVD-220323-0014520,17831177842,0,07,만족,4
N,RVD-220323-0014518,17831177842,0,12,만족,4
N,RVD-220323-0014519,17831177842,0,12,바람,4
N,RVD-220323-0014517,17831177842,0,12,기쁨,5
N,RVD-220323-0014516,17831177842,0,12,만족,4
N,RVD-220323-0048683,20621914026,0,12,바람,4
N,RVD-220323-0048682,20621914026,0,12,기쁨,5
N,RVD-220323-0048681,20621914026,0,12,중립,3
N,RVD-220323-0048680,20621914026,0,12,중립,3
N,RVD-220323-0048679,20621914026,0,12,불안,2
N,RVD-220323-0049400,20121476705,0,12,즐거움,5
N,RVD-220323-0049399,20121476705,0,12,중립,3
N,RVD-220323-0049398,20121476705,0,12,행복,5
N,RVD-220323-0049397,20121476705,0,12,중립,3
N,RVD-220323-0049396,20121476705,0,07,중립,3
N,RVD-220323-0049395,20121476705,0,12,즐거움,5
N,RVD-220323-0061730,29590351618,0,12,만족,4
N,RVD-220323-0061731,29590351618,0,03,만족,4
N,RVD-220323-0062261,30929618620,0,12,행복,5
N,RVD-220323-0062260,30929618620,0,12,만족,4
N,RVD-220323-0062259,30929618620,0,12,만족,4
N,RVD-220323-0062258,30929618620,0,12,만족,4
N,RVD-220323-0062257,30929618620,0,12,중립,3
N,RVD-220323-0062256,30929618620,0,12,행복,5
N,RVD-220323-0016848,12310102909,0,12,행복,5
